Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
3800	ICT???????? ?????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3801	ICT???????? ?????????G ??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.91
3802	ICT????	ja	Yes	Information Technology Generalist				1
3803	?????????????	ja	Yes	Information Technology Generalist				1
3804	ICT?????????	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3805	ICT??????	ja	Yes	Volunteer				1
3806	ICT??????? ????	ja	Yes	Information Technology Manager				1
3807	ICT????????????????????????	ja	Yes	Information Technology Administrator				1
3808	ICT????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3809	ICT???????????? ??	ja	Yes	Information Technology Manager				1
3810	ICT??	ja	Yes	Information Technology Generalist				1
3811	ICT????	ja	Yes	Information Technology Generalist				1
3812	ICT???? ICT?1????	ja	Yes	Information Technology Generalist				1
3813	"ICT???? ???????????????? ????????????????? ????????? 1?, ??"	ja	Yes	Marketing Manager	Marketing DM	Marketing	Manager	0.85
3814	ICT???	ja	Yes	Information Technology Generalist				1
3815	ICT???	ja	Yes	Information Technology Generalist				1
3816	ICT???????????????	ja	Yes	Marketing Specialist	Marketing User	Marketing	Entry	1
3817	ICT??? ???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.98
3818	ICT??	ja	Yes	Information Technology Generalist				1
3819	ICT??C	ja	Yes	Information Technology Consultant	Information Technology DM	Information Technology	Senior	0.85
3820	ICT?????? ????	ja	Yes	Information Technology Generalist				1
3821	ICT????	ja	Yes	Information Technology Generalist				0.94
3822	ICT???	ja	Yes	Information Technology Analyst	Information Technology User	Information Technology	Entry	0.7
3823	ICT??????	ja	Yes	Developer				1
3824	ICT???	ja	Yes	Board Member				1
3825	ICT???	ja	Yes	Information Technology Manager				1
3826	????????	ja	Yes	Technology Instructor				1
3827	ICT????	ja	Yes	Administrative Employee				1
3828	ICT??	ja	Yes	Information Technology Manager				1
3829	ICT????	ja	Yes	Business Strategist				1
3830	ICT????	ja	Yes	Information Technology Generalist				1
3831	ICT???	ja	Yes	Business Strategist				1
3832	ICT??? ??	ja	Yes	Planning Manager				1
3833	ICT??????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3834	ICT????????	ja	Yes	Information Technology Generalist				1
3835	ICT??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3836	"ICT??,??"	ja	Yes	Information Technology Generalist				1
3837	ICT???	ja	Yes	Information Technology Manager				1
3838	ICT????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3839	ICT?????	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
3840	ICT??	ja	No					
3841	ICT???	ja	Yes	Information Technology Generalist				1
3842	ICT????	ja	Yes	Information Technology Manager				1
3843	ICT???	ja	Yes	Information Technology Generalist				1
3844	ICT??? ??	ja	Yes	Information Technology Manager				1
3845	ICT????	ja	Yes	Information Technology Manager				1
3846	ICT???	ja	Yes	Information Technology Generalist				1
3847	ICT??? ????	ja	Yes	Information Technology Manager				1
3848	ICT??? ??	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3849	ICT????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3850	ICT??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3851	?????	zh-Hans	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3852	ICT??????????????	ja	Yes	Information Technology Generalist				1
3853	ICT?????????	ja	Yes	Information Technology Generalist				1
3854	ICT????	ja	Yes	Information Technology Generalist				1
3855	ICT??????????????	ja	Yes	Information Technology Generalist				1
3856	ICT???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3857	ICT?????	ja	Yes	Information Technology Generalist				1
3858	ICT?????????	ja	Yes	Information Technology Generalist				1
3859	ICT????	ja	Yes	Information Technology Generalist				1
3860	ICT????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3861	ICT???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3862	I?????????	ja	Yes	Information Technology Generalist				1
3863	ICT?????	ja	Yes	Education Professional				1
3864	ICT?????	ja	Yes	Education Professional				1
3865	ICT??????	ja	Yes	Education Professional				1
3866	ICT?????????	ja	Yes	Education Manager				1
3867	ICT????	ja	Yes	Education Manager				1
3868	ICT??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3869	ICT?? DX?????? ?????????T ??	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	0.7
3870	ICT?? ICT??????? ??	ja	Yes	Information Technology Manager				1
3871	?????????? ?????	ja	Yes	Vice President of Business Development	Business Development DM	Business Development	VP	0.95
3872	ICT??????????	ja	Yes	Information Technology Generalist				1
3873	ICT???????	ja	Yes	Education Professional				1
3874	ICT????? ???	ja	Yes	Information Technology Manager				1
3875	ICT??? ????	ja	Yes	Administration Manager				1
3876	ICT???????????????????	ja	Yes	Information Technology Generalist				1
3877	ICT???	ja	Yes	Administrative Employee				1
3878	ICT??? ??	ja	Yes	Administration Manager				1
3879	ICT?????????????? ????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.85
3880	ICT?	ja	Yes	Information Technology Generalist				1
3881	ICT????????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3882	ICT??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3883	?????	ja	Yes	Information Technology Generalist				1
3884	ICT??	ja	Yes	Information Technology Manager				1
3885	ICT?????	ja	Yes	Technology Development Engineer				1
3886	ICT??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3887	IDM ???????	ja	Yes	Marketing Specialist				1
3888	ID??????	ja	Yes	Administrative Employee				1
3889	IIOT??	ja	Yes	Administrative Employee				1
3890	DX??	ja	Yes	Digital Media Specialist				1
3891	INFO TECH ?? ??????????	ja	Yes	Information Technology Generalist				1
3892	IOS??????	ja	Yes	Developer	Developer User	Developer	Entry	1
3893	IOS?????	ja	Yes	Developer				1
3894	IOS????? ????????????	ja	Yes	Developer	Developer User	Developer	Entry	1
3895	IOT SOLUTIONS CENTER ???????????????	ja	Yes	Information Technology Generalist				1
3896	????????	ja	Yes	Information Technology Generalist				1
3897	IOT??????	ja	Yes	Technology Manager				1
3898	IOT??G	ja	Yes	Information Technology Generalist				0.96
3899	IOT????????????	ja	Yes	Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	0.75
3900	???????????????	ja	Yes	No suitable match found				0
3901	IOWN??????????   ?? ??????????(DT3BU)  ??????	ja	Yes	Information Technology Manager				0.93
3902	IOWN???	ja	Yes	Information Technology Generalist				1
3903	IRSJ ???	ja	No					
3904	ISG???????????? ???????	ja	Yes	Office Worker				1
3905	ISMS???	ja	Yes	Information Security Specialist				1
3906	ISMS???	ja	Yes	Information Security Specialist	Security User	Security	Entry	1
3907	ISO???	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	1
3908	ISO????	ja	Yes	Administrative Employee				1
3909	??	ko	No					
3910	IT ???????	ja	Yes	Information Technology Generalist				1
3911	IT ??????	ja	Yes	Information Technology Generalist				1
3912	IT ????????????????	ja	Yes	Information Technology Generalist				1
3913	IT ???????????????	ja	Yes	Information Technology Manager				1
3914	IT ??????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3915	IT ?????	ja	Yes	Engineer				1
3916	IT ???????	ja	Yes	Information Technology Generalist				1
3917	IT ??????? ?????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3918	IT ?????????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3919	IT ??????	ja	Yes	Information Technology Generalist				1
3920	IT ???????	ja	Yes	Information Technology Generalist				1
3921	IT ????	ja	Yes	Information Technology Generalist				1
3922	IT ??????????	ja	Yes	Information Technology Manager				1
3923	IT ?????????	ja	Yes	Information Technology Generalist				1
3924	IT ????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3925	IT ???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3926	IT ?????????	ja	Yes	Information Technology Generalist				1
3927	???????????  ??	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3928	IT ?????????	ja	Yes	Partner				1
3929	IT ?????? ??????: ??????????	ja	Yes	Information Technology Manager				1
3930	IT ?????? ??????: ???????????????	ja	Yes	Information Technology Manager				1
3931	IT ?????????	ja	Yes	Information Technology Generalist				1
3932	IT ???	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3933	IT ??????	ja	Yes	Information Technology Generalist				1
3934	IT ?????????	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3935	IT ???????? ??????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3936	IT ?????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3937	IT ????????? IT ?????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3938	IT ??????????	ja	Yes	Information Technology Generalist				1
3939	IT ????????	ja	Yes	Information Technology Generalist				1
3940	IT ???????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3941	IT ????	ja	Yes	Business Planner				1
3942	IT ??????????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3943	IT ?????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3944	IT ???????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3945	IT ??	ja	Yes	Information Technology Generalist				0.96
3946	IT ??	ja	Yes	Information Technology Generalist				1
3947	IT ???	ja	Yes	Information Technology Generalist				1
3948	IT ??	ja	Yes	Information Technology Generalist				1
3949	IT ???	ja	Yes	Information Technology Generalist				1
3950	IT ??? (???)	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.97
3951	IT ????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3952	IT ??	ja	Yes	Information Technology Generalist				1
3953	IT ???	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
3954	IT ???????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3955	IT?????????	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	1
3956	IT?????????	ja	Yes	Partner				1
3957	????????	ja	Yes	Information Technology Generalist				1
3958	IT??????????????????	ja	Yes	Information Technology Manager				1
3959	"IT????????????????, ???????"	ja	Yes	Information Technology Manager				0.98
3960	IT??????	ja	Yes	Financial Professional				1
3961	IT????	ja	Yes	Business Planner				1
3962	IT?????	ja	Yes	Business Planner				1
3963	IT????????????	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
3964	IT??????????	ja	Yes	Information Technology Generalist				0.97
3965	IT???????	ja	Yes	Information Technology Generalist				1
3966	IT?????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3967	IT????????? ??????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3968	IT???	ja	Yes	Information Technology Help Desk				1
3969	IT??????	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3970	IT?????? TCR	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3971	IT?????????	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	1
3972	IT???	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3973	IT????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3974	IT??????????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3975	IT?????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3976	IT??????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3977	IT??????	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
3978	IT?????????	ja	Yes	Information Technology Generalist				1
3979	IT????????	ja	Yes	Information Technology Administrator				1
3980	IT???????	ja	Yes	Information Technology Administrator				1
3981	"IT????? - ???? ?????????????/????????/????????????????, D&A ????????????"	ja	Yes	Information Technology Manager				1
3982	IT??????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3983	IT????	ja	Yes	Information Technology Generalist				1
3984	IT????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3985	IT?????	ja	Yes	Information Technology Risk Manager	Compliance DM	Compliance	Manager	1
3986	IT??	ja	Yes	Information Technology Generalist				1
3987	IT??	ja	Yes	Information Technology Generalist				1
3988	IT????	ja	Yes	Information Technology Generalist				1
3989	IT???? ???????????? ????G	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	0.6
3990	IT???	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3991	IT???	ja	Yes	Information Technology Generalist				1
3992	????? ????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3993	IT??? ?????	ja	Yes	Computer Aided Designer				1
3994	IT??? ??	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3995	IT??? ?2??????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3996	"IT???, ????????"	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	0.96
3997	IT????	ja	Yes	Human Resources Specialist	Human Resources User	Human Resources	Entry	1
3998	IT????	ja	Yes	Human Resources Specialist				1
3999	IT??	ja	No					
4000	IT??????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
