Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
366	ITサポートデスク	ja	Yes	Information Technology Support Specialist				1
367	ITサポート事務	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	0.97
368	ITサポート室	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	0.97
369	ITサポート担当者	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	1
370	ITサポート部門　一般社員	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	0.85
371	ITジェネラリスト	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
372	ITシステム	ja	Yes	Information Technology System Administrator				1
373	ITシステムインテグレート	ja	Yes	Information Technology System Administrator	Information Technology User	Information Technology	Entry	1
374	ITシステムエンジニア	ja	Yes	Information Technology System Administrator	Information Technology User	Information Technology	Entry	1
375	ITシステムグループ 一般社員・職員	ja	Yes	Information Technology Generalist				1
376	ITシステムマネージャー	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
377	ITシステム事務本部 DX推進グループ マネージャー	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.85
378	ITシステム企画グループ	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
379	ITシステム室担当	ja	Yes	Information Technology System Administrator				1
380	ＩＴシステム推進部　システムインフラチーム 係長・主任クラス	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	0.85
381	ITシステム改善	ja	Yes	Information Technology System Administrator				1
382	ITシステム管理	ja	Yes	Information Technology System Administrator	Information Technology User	Information Technology	Entry	1
383	ITシステム管理者	ja	Yes	Information Technology System Administrator	Information Technology User	Information Technology	Entry	1
384	ITシステム課	ja	Yes	Information Technology System Administrator				1
385	ITシステム運用	ja	Yes	Information Technology Generalist				1
386	IT 責任者	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
387	ITシステム部門	ja	Yes	Information Technology System Administrator				1
388	ITシステム開発	ja	Yes	Information Technology System Administrator				1
389	ITシステム関連の管理・運用	ja	Yes	Information Technology System Administrator	Information Technology User	Information Technology	Entry	1
390	ITシニアスペシャリスト	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
391	ITスクール事業	ja	Yes	Educational Technology				1
392	ITスタッフ	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
393	ITストラジスト	ja	Yes	Information Technology Generalist				1
394	ＩＴストラテジー	ja	Yes	Information Technology Generalist				1
395	ITストラテジスト	ja	Yes	Information Technology Generalist				1
396	ＩTストラテジスト	ja	Yes	Information Technology Generalist				1
397	ITスペシャリスト	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
398	ＩＴスペシャリスト	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
399	ITセールス	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
400	ITセキュリティ	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
401	ＩＴセキュリティ	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
402	ITセキュリティ エンジニア	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
403	ITセキュリティアナリスト	ja	Yes	Information Security Analyst	Security User	Security	Entry	1
404	ITセキュリティ事業部 エンジニア	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
405	ITセキュリティ技術職	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
406	ITソフトウェアエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
407	ITソリューション	ja	Yes	Information Technology Generalist				1
408	ＩＴソリューション	ja	Yes	Information Technology Generalist				1
409	ITソリューション1部	ja	Yes	Information Technology Generalist				1
410	ITソリューション4部	ja	Yes	Information Technology Generalist				1
411	ITソリューションエンジニア	ja	Yes	Engineer				1
412	ITソリューショングループ長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
413	ITソリューションの社内への提供	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	0.75
414	ITソリューション事業	ja	Yes	Information Technology Generalist				1
415	ITソリューション事業部	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
416	ITソリューション事業部 開発グループ部	ja	Yes	Information Technology Generalist				1
417	ITソリューション企画部 一般社員・職員	ja	Yes	Information Technology Generalist				1
418	ITソリューション営業	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
419	ＩＴソリューション室	ja	Yes	Information Technology Generalist				0.97
420	ITソリューション推進課	ja	Yes	Information Technology Generalist				1
421	ITソリューション本部	ja	Yes	Information Technology Generalist				1
422	ITソリューション本部プラットフォーム部 課長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
423	ITソリューション統括部	ja	Yes	Information Technology Administrator				1
424	ITソリューション部	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.7
425	ITソリューション部　主務	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
426	ITソリューション部　部長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
427	ITソリューション開発本部	ja	Yes	Information Technology Generalist				1
428	ITチームマネージャー	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
429	ITツールを活用した業務改革の担当者	ja	Yes	Information Technology Generalist				1
430	ITツール導入促進	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	0.85
431	ITディベロッパ	ja	Yes	Technology Development Engineer				1
432	ITディレクター	ja	Yes	Director of Information Technology	Information Technology DM	Information Technology	Director	1
433	ITテクニカルサポート	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	1
434	ITデジタル	ja	Yes	Information Technology Generalist				1
435	ITデジタル推進部	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.7
436	ITデリバリー	ja	Yes	Information Technology Generalist				1
437	ITトレーナー	ja	Yes	Technology Instructor	Education DM	Education	Senior	1
438	ITバイヤー	ja	Yes	Purchaser				1
439	ＩＴ部門	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
440	IT部門　経営/企画	ja	Yes	Information Technology Generalist				1
441	IT部門スタッフ	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
442	IT部門セキュリティ担当者	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	1
443	IT部門マネジメント	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
444	IT部門担当者	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
445	IT部門長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
446	ITセキュリティ技術責任者	ja	Yes	Information Technology Security Manager				1
447	IT開発担当	ja	Yes	Information Technology Generalist				1
448	IT開発担当者	ja	Yes	Technology Development Engineer				1
449	"IT開発本部 開発1部, 課長"	ja	Yes	Information Technology Manager				0.98
450	IT開発本部開発1部	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	1
451	IT開発本部開発2部	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	1
452	IT開発者	ja	Yes	Technology Development Engineer				1
453	IT開発部 部長	ja	Yes	Information Technology Manager				1
454	IT関係	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
455	ＩＴ関係	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
456	IT関連	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
457	IT関連サービス	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
458	IT関連スタッフ	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
459	IT関連の情報収集	ja	Yes	No suitable match found				0
460	IT関連担当者	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
461	IT関連職	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
462	IT関連部署	ja	No					
463	I一般社員	ja	Yes	Banker				0.97
464	JEIS 営業部	ja	Yes	Sales Employee				1
465	JGG)アドバンスアーキテクトデビジョン統括部	ja	Yes	Architect				0.92
466	KCS部 エンジニア	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
467	KDI豊中園長	ja	Yes	Information Technology Manager				1
468	KPS推進課	ja	Yes	Accountant				0.92
469	"LAB, リードエンジニア"	ja	Yes	Engineer				1
470	LAN管理者	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
471	LINUX サポート	ja	Yes	Information Technology Generalist				1
472	LPSRA雷保護システム技能者	ja	Yes	Information Technology Generalist				0.93
473	LSI開発ツール環境の効率化	ja	No					
474	ＬＴＶ企画Ｇ	zh-Hans	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
475	M365グローバル管理者	ja	Yes	Administrative Employee				1
476	M365運用担当者	ja	Yes	Information Technology Generalist				1
477	MAAS営業部 部長	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
478	ＭＡＮＡＧＥＲ	lb	Yes	Information Technology Manager				1
479	"MANAGER, DXソリューション開発部"	ja	Yes	Information Technology Manager				1
480	IT企画	ja	Yes	Information Technology Generalist				1
481	"MANAGING DIRECTOR, ACCENTURE SONG/営業日本統括 兼 クライアントグループ日本 ..."	ja	Yes	Sales Director				0.98
482	MARKETING PLATFORM第2本部  ソリューションアーキテクト	ja	Yes	Architect				1
483	MBP/AS事業部 開発チーム リーダー	ja	Yes	Information Technology Generalist				0.9
484	MCGビジネス本部 係長・主任クラス	ja	Yes	Information Technology Manager				0.98
485	MC工場商品設計部一課二係 なし	ja	Yes	Product Developer	Product Management User	Product Management	Entry	0.7
486	MES(SAP)担当	ja	Yes	SAP Administrator	Information Technology User	Information Technology	Entry	1
487	MICROSOFT 365 システム管理者	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
488	MICROSOFTエンジニア	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
489	MIXED REALITY テクニカルマネージャー	ja	Yes	Virtual Reality Software Engineer				1
490	ＭＭ事業部 マネージャー	ja	Yes	Information Technology Manager				1
